id,idx,expected,pred,level,ok,error,query
Q0641_p4,725,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Given the event, how sure is the dispatcher about Vehicle 2 at epoch 5?"
Q0646,726,5,5,MICRO,1,,"During the event, how confident is the system about V0 at epoch 6?"
Q0646_p1,727,5,5,MICRO,1,,"Can you explain this dispatch decision: During the event, how confident is the system about V0 at epoch 6?"
Q0646_p2,728,5,5,MICRO,1,,"In operational terms, during the event, how confident is the system about V0 at epoch 6?"
Q0646_p3,729,5,5,MICRO,1,,"What is the reason behind this: During the event, how confident is the system about V0 at epoch 6?"
Q0646_p4,730,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, how confident is the system about V0 at epoch 6?"
Q0651,731,5,5,MICRO,1,,"At epoch 7 with the event ongoing, how confident is the dispatcher about V0?"
Q0651_p1,732,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 7 with the event ongoing, how confident is the dispatcher about V0?"
Q0651_p2,733,5,5,MICRO,1,,"In operational terms, at epoch 7 with the event ongoing, how confident is the dispatcher about V0?"
Q0651_p3,734,5,5,MICRO,1,,"What is the reason behind this: At epoch 7 with the event ongoing, how confident is the dispatcher about V0?"
Q0651_p4,735,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 7 with the event ongoing, how confident is the dispatcher about V0?"
Q0656,736,5,5,MICRO,1,,"Once the event peaked, how sure is the dispatcher about Vehicle 1 at epoch 8?"
Q0656_p1,737,5,5,MICRO,1,,"Can you explain this dispatch decision: Once the event peaked, how sure is the dispatcher about Vehicle 1 at epoch 8?"
Q0656_p2,738,5,5,MICRO,1,,"In operational terms, once the event peaked, how sure is the dispatcher about Vehicle 1 at epoch 8?"
Q0656_p3,739,5,5,MICRO,1,,"What is the reason behind this: Once the event peaked, how sure is the dispatcher about Vehicle 1 at epoch 8?"
Q0656_p4,740,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Once the event peaked, how sure is the dispatcher about Vehicle 1 at epoch 8?"
Q1566,741,5,5,MICRO,1,,"During the event, how confident is the dispatcher about Vehicle 1 at epoch 9?"
Q1566_p1,742,5,5,MICRO,1,,"Can you explain this dispatch decision: During the event, how confident is the dispatcher about Vehicle 1 at epoch 9?"
Q1566_p2,743,5,5,MICRO,1,,"In operational terms, during the event, how confident is the dispatcher about Vehicle 1 at epoch 9?"
Q1566_p3,744,5,5,MICRO,1,,"What is the reason behind this: During the event, how confident is the dispatcher about Vehicle 1 at epoch 9?"
Q1566_p4,745,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, how confident is the dispatcher about Vehicle 1 at epoch 9?"
Q1571,746,5,5,MICRO,1,,"At epoch 10 during the event, how sure is the system about Vehicle 3?"
Q1571_p1,747,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 10 during the event, how sure is the system about Vehicle 3?"
Q1571_p2,748,5,5,MICRO,1,,"In operational terms, at epoch 10 during the event, how sure is the system about Vehicle 3?"
Q1571_p3,749,5,5,MICRO,1,,"What is the reason behind this: At epoch 10 during the event, how sure is the system about Vehicle 3?"
Q1571_p4,750,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 10 during the event, how sure is the system about Vehicle 3?"
Q1051,751,12,12,MICRO,1,,How did the event affect assignment at epoch 4?
Q1051_p1,752,12,12,MICRO,1,,Can you explain this dispatch decision: How did the event affect assignment at epoch 4?
Q1051_p2,753,12,12,MICRO,1,,"In operational terms, how did the event affect assignment at epoch 4?"
Q1051_p3,754,12,12,MICRO,1,,What is the reason behind this: How did the event affect assignment at epoch 4?
Q1051_p4,755,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the event affect assignment at epoch 4?
Q1056,756,12,12,MICRO,1,,"At epoch 5, how did the event change the assignment decision?"
Q1056_p1,757,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 5, how did the event change the assignment decision?"
Q1056_p2,758,12,12,MICRO,1,,"In operational terms, at epoch 5, how did the event change the assignment decision?"
Q1056_p3,759,12,12,MICRO,1,,"What is the reason behind this: At epoch 5, how did the event change the assignment decision?"
Q1056_p4,760,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 5, how did the event change the assignment decision?"
Q1061,761,12,12,SEQUENCE,1,,What effect did the event have on assignment at epoch 6?
Q1061_p1,762,12,12,MICRO,1,,Can you explain this dispatch decision: What effect did the event have on assignment at epoch 6?
Q1061_p2,763,12,12,MICRO,1,,"In operational terms, what effect did the event have on assignment at epoch 6?"
Q1061_p3,764,12,12,MICRO,1,,What is the reason behind this: What effect did the event have on assignment at epoch 6?
Q1061_p4,765,12,12,MICRO,1,,Could you clarify the dispatch rationale here: What effect did the event have on assignment at epoch 6?
Q1066,766,12,12,MICRO,1,,How did the stadium event change the assignment at epoch 4?
Q1066_p1,767,12,12,MICRO,1,,Can you explain this dispatch decision: How did the stadium event change the assignment at epoch 4?
Q1066_p2,768,12,12,MICRO,1,,"In operational terms, how did the stadium event change the assignment at epoch 4?"
Q1066_p3,769,12,12,MICRO,1,,What is the reason behind this: How did the stadium event change the assignment at epoch 4?
Q1066_p4,770,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the stadium event change the assignment at epoch 4?
Q1071,771,12,12,MICRO,1,,"At epoch 5, how was the assignment shaped by the event?"
Q1071_p1,772,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 5, how was the assignment shaped by the event?"
Q1071_p2,773,12,12,MICRO,1,,"In operational terms, at epoch 5, how was the assignment shaped by the event?"
Q1071_p3,774,12,12,MICRO,1,,"What is the reason behind this: At epoch 5, how was the assignment shaped by the event?"
Q1071_p4,775,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 5, how was the assignment shaped by the event?"
Q1076,776,12,12,MICRO,1,,"Once the concert started, how did it affect the assignment at epoch 6?"
Q1076_p1,777,12,12,MICRO,1,,"Can you explain this dispatch decision: Once the concert started, how did it affect the assignment at epoch 6?"
Q1076_p2,778,12,12,MICRO,1,,"In operational terms, once the concert started, how did it affect the assignment at epoch 6?"
Q1076_p3,779,12,12,MICRO,1,,"What is the reason behind this: Once the concert started, how did it affect the assignment at epoch 6?"
Q1076_p4,780,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: Once the concert started, how did it affect the assignment at epoch 6?"
Q1081,781,12,12,MICRO,1,,How did the event influence assignment at epoch 7?
Q1081_p1,782,12,12,MICRO,1,,Can you explain this dispatch decision: How did the event influence assignment at epoch 7?
Q1081_p2,783,12,12,MICRO,1,,"In operational terms, how did the event influence assignment at epoch 7?"
Q1081_p3,784,12,12,MICRO,1,,What is the reason behind this: How did the event influence assignment at epoch 7?
Q1081_p4,785,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the event influence assignment at epoch 7?
Q1086,786,12,12,SEQUENCE,1,,"At epoch 8, how did event-induced congestion impact the assignment?"
Q1086_p1,787,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 8, how did event-induced congestion impact the assignment?"
Q1086_p2,788,12,12,MICRO,1,,"In operational terms, at epoch 8, how did event-induced congestion impact the assignment?"
Q1086_p3,789,12,12,MICRO,1,,"What is the reason behind this: At epoch 8, how did event-induced congestion impact the assignment?"
Q1086_p4,790,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 8, how did event-induced congestion impact the assignment?"
Q1091,791,12,12,SEQUENCE,1,,How did the event's impact change what vehicle was chosen at epoch 9?
Q1091_p1,792,12,12,MICRO,1,,Can you explain this dispatch decision: How did the event's impact change what vehicle was chosen at epoch 9?
Q1091_p2,793,12,12,MICRO,1,,"In operational terms, how did the event's impact change what vehicle was chosen at epoch 9?"
Q1091_p3,794,12,12,MICRO,1,,What is the reason behind this: How did the event's impact change what vehicle was chosen at epoch 9?
Q1091_p4,795,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the event's impact change what vehicle was chosen at epoch 9?
Q1096,796,12,12,MICRO,1,,What effect did the event have on the assignment outcome at epoch 10?
Q1096_p1,797,12,12,MICRO,1,,Can you explain this dispatch decision: What effect did the event have on the assignment outcome at epoch 10?
Q1096_p2,798,12,12,MICRO,1,,"In operational terms, what effect did the event have on the assignment outcome at epoch 10?"
Q1096_p3,799,12,12,MICRO,1,,What is the reason behind this: What effect did the event have on the assignment outcome at epoch 10?
Q1096_p4,800,12,12,MICRO,1,,Could you clarify the dispatch rationale here: What effect did the event have on the assignment outcome at epoch 10?
Q1101,801,12,12,MICRO,1,,"At epoch 4, how did the event shift which vehicle got assigned?"
Q1101_p1,802,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 4, how did the event shift which vehicle got assigned?"
Q1101_p2,803,12,12,MICRO,1,,"In operational terms, at epoch 4, how did the event shift which vehicle got assigned?"
Q1101_p3,804,12,12,MICRO,1,,"What is the reason behind this: At epoch 4, how did the event shift which vehicle got assigned?"
Q1101_p4,805,12,12,SEQUENCE,1,,"Could you clarify the dispatch rationale here: At epoch 4, how did the event shift which vehicle got assigned?"
Q1106,806,12,12,MICRO,1,,How did the event's congestion change the assignment at epoch 5?
Q1106_p1,807,12,12,MICRO,1,,Can you explain this dispatch decision: How did the event's congestion change the assignment at epoch 5?
Q1106_p2,808,12,12,MICRO,1,,"In operational terms, how did the event's congestion change the assignment at epoch 5?"
Q1106_p3,809,12,12,MICRO,1,,What is the reason behind this: How did the event's congestion change the assignment at epoch 5?
Q1106_p4,810,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the event's congestion change the assignment at epoch 5?
Q1111,811,12,12,MICRO,1,,"During the event, how was the assignment at epoch 6 different?"
Q1111_p1,812,12,12,MICRO,1,,"Can you explain this dispatch decision: During the event, how was the assignment at epoch 6 different?"
Q1111_p2,813,12,12,MICRO,1,,"In operational terms, during the event, how was the assignment at epoch 6 different?"
Q1111_p3,814,12,12,MICRO,1,,"What is the reason behind this: During the event, how was the assignment at epoch 6 different?"
Q1111_p4,815,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, how was the assignment at epoch 6 different?"
Q1116,816,12,12,MICRO,1,,How did event congestion play into the assignment at epoch 4?
Q1116_p1,817,12,12,MICRO,1,,Can you explain this dispatch decision: How did event congestion play into the assignment at epoch 4?
Q1116_p2,818,12,12,MICRO,1,,"In operational terms, how did event congestion play into the assignment at epoch 4?"
Q1116_p3,819,12,12,MICRO,1,,What is the reason behind this: How did event congestion play into the assignment at epoch 4?
Q1116_p4,820,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did event congestion play into the assignment at epoch 4?
Q1121,821,12,12,MICRO,1,,What was the event's impact on the assignment at epoch 5?
Q1121_p1,822,12,12,MICRO,1,,Can you explain this dispatch decision: What was the event's impact on the assignment at epoch 5?
Q1121_p2,823,12,12,MICRO,1,,"In operational terms, what was the event's impact on the assignment at epoch 5?"
Q1121_p3,824,12,12,MICRO,1,,What is the reason behind this: What was the event's impact on the assignment at epoch 5?
Q1121_p4,825,12,12,MICRO,1,,Could you clarify the dispatch rationale here: What was the event's impact on the assignment at epoch 5?
Q1126,826,12,12,MICRO,1,,"At epoch 6, once the event peaked, how did it affect assignment?"
Q1126_p1,827,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 6, once the event peaked, how did it affect assignment?"
Q1126_p2,828,12,12,MICRO,1,,"In operational terms, at epoch 6, once the event peaked, how did it affect assignment?"
Q1126_p3,829,12,12,MICRO,1,,"What is the reason behind this: At epoch 6, once the event peaked, how did it affect assignment?"
Q1126_p4,830,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6, once the event peaked, how did it affect assignment?"
Q1131,831,12,12,MICRO,1,,"During the stadium event, how was the assignment at epoch 7 different?"
Q1131_p1,832,12,12,MICRO,1,,"Can you explain this dispatch decision: During the stadium event, how was the assignment at epoch 7 different?"
Q1131_p2,833,12,12,MICRO,1,,"In operational terms, during the stadium event, how was the assignment at epoch 7 different?"
Q1131_p3,834,12,12,MICRO,1,,"What is the reason behind this: During the stadium event, how was the assignment at epoch 7 different?"
Q1131_p4,835,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: During the stadium event, how was the assignment at epoch 7 different?"
Q1136,836,12,12,MICRO,1,,How did event-driven traffic reshape the assignment at epoch 8?
Q1136_p1,837,12,12,MICRO,1,,Can you explain this dispatch decision: How did event-driven traffic reshape the assignment at epoch 8?
Q1136_p2,838,12,12,MICRO,1,,"In operational terms, how did event-driven traffic reshape the assignment at epoch 8?"
Q1136_p3,839,12,12,MICRO,1,,What is the reason behind this: How did event-driven traffic reshape the assignment at epoch 8?
Q1136_p4,840,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did event-driven traffic reshape the assignment at epoch 8?
Q1141,841,12,12,MICRO,1,,How did the event affect which vehicle was picked at epoch 9?
Q1141_p1,842,12,12,MICRO,1,,Can you explain this dispatch decision: How did the event affect which vehicle was picked at epoch 9?
Q1141_p2,843,12,12,MICRO,1,,"In operational terms, how did the event affect which vehicle was picked at epoch 9?"
Q1141_p3,844,12,12,MICRO,1,,What is the reason behind this: How did the event affect which vehicle was picked at epoch 9?
Q1141_p4,845,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the event affect which vehicle was picked at epoch 9?
Q1146,846,12,12,MICRO,1,,"At epoch 10, how did the event change the dispatcher's behavior?"
Q1146_p1,847,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 10, how did the event change the dispatcher's behavior?"
Q1146_p2,848,12,12,MICRO,1,,"In operational terms, at epoch 10, how did the event change the dispatcher's behavior?"
Q1146_p3,849,12,12,MICRO,1,,"What is the reason behind this: At epoch 10, how did the event change the dispatcher's behavior?"
Q1146_p4,850,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 10, how did the event change the dispatcher's behavior?"
Q1396,851,12,12,MICRO,1,,"At epoch 4 during the event, how much did congestion from the event change the assignment?"
Q1396_p1,852,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 4 during the event, how much did congestion from the event change the assignment?"
Q1396_p2,853,12,12,MICRO,1,,"In operational terms, at epoch 4 during the event, how much did congestion from the event change the assignment?"
Q1396_p3,854,12,12,MICRO,1,,"What is the reason behind this: At epoch 4 during the event, how much did congestion from the event change the assignment?"
Q1396_p4,855,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 4 during the event, how much did congestion from the event change the assignment?"
Q1576,856,12,12,MICRO,1,,"At epoch 5, what impact did the event have on the assignment?"
Q1576_p1,857,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 5, what impact did the event have on the assignment?"
Q1576_p2,858,12,12,MICRO,1,,"In operational terms, at epoch 5, what impact did the event have on the assignment?"
Q1576_p3,859,12,12,MICRO,1,,"What is the reason behind this: At epoch 5, what impact did the event have on the assignment?"
Q1576_p4,860,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 5, what impact did the event have on the assignment?"
Q1581,861,12,12,MICRO,1,,"At epoch 6, how did event congestion reshape the assignment?"
Q1581_p1,862,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 6, how did event congestion reshape the assignment?"
Q1581_p2,863,12,12,MICRO,1,,"In operational terms, at epoch 6, how did event congestion reshape the assignment?"
Q1581_p3,864,12,12,MICRO,1,,"What is the reason behind this: At epoch 6, how did event congestion reshape the assignment?"
Q1581_p4,865,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6, how did event congestion reshape the assignment?"
Q1586,866,12,12,MICRO,1,,"At epoch 4, how did the event's onset shift the assignment?"
Q1586_p1,867,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 4, how did the event's onset shift the assignment?"
Q1586_p2,868,12,12,MICRO,1,,"In operational terms, at epoch 4, how did the event's onset shift the assignment?"
Q1586_p3,869,12,12,MICRO,1,,"What is the reason behind this: At epoch 4, how did the event's onset shift the assignment?"
Q1586_p4,870,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 4, how did the event's onset shift the assignment?"
Q1591,871,12,12,MICRO,1,,How did the stadium event change the assignment at epoch 5?
Q1591_p1,872,12,12,MICRO,1,,Can you explain this dispatch decision: How did the stadium event change the assignment at epoch 5?
Q1591_p2,873,12,12,MICRO,1,,"In operational terms, how did the stadium event change the assignment at epoch 5?"
Q1591_p3,874,12,12,MICRO,1,,What is the reason behind this: How did the stadium event change the assignment at epoch 5?
Q1591_p4,875,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did the stadium event change the assignment at epoch 5?
Q1596,876,12,12,MICRO,1,,"At epoch 6, how did event-driven congestion affect the assignment decision?"
Q1596_p1,877,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 6, how did event-driven congestion affect the assignment decision?"
Q1596_p2,878,12,12,MICRO,1,,"In operational terms, at epoch 6, how did event-driven congestion affect the assignment decision?"
Q1596_p3,879,12,12,MICRO,1,,"What is the reason behind this: At epoch 6, how did event-driven congestion affect the assignment decision?"
Q1596_p4,880,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6, how did event-driven congestion affect the assignment decision?"
Q1601,881,12,12,MICRO,1,,"At epoch 7, how did the event's impact reshape vehicle selection?"
Q1601_p1,882,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 7, how did the event's impact reshape vehicle selection?"
Q1601_p2,883,12,12,MICRO,1,,"In operational terms, at epoch 7, how did the event's impact reshape vehicle selection?"
Q1601_p3,884,12,12,MICRO,1,,"What is the reason behind this: At epoch 7, how did the event's impact reshape vehicle selection?"
Q1601_p4,885,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 7, how did the event's impact reshape vehicle selection?"
Q1606,886,12,12,MICRO,1,,How did concert traffic alter the assignment at epoch 8?
Q1606_p1,887,12,12,MICRO,1,,Can you explain this dispatch decision: How did concert traffic alter the assignment at epoch 8?
Q1606_p2,888,12,12,MICRO,1,,"In operational terms, how did concert traffic alter the assignment at epoch 8?"
Q1606_p3,889,12,12,MICRO,1,,What is the reason behind this: How did concert traffic alter the assignment at epoch 8?
Q1606_p4,890,12,12,MICRO,1,,Could you clarify the dispatch rationale here: How did concert traffic alter the assignment at epoch 8?
Q1611,891,12,12,MICRO,1,,"At epoch 9, how did the event shape the assignment outcome?"
Q1611_p1,892,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 9, how did the event shape the assignment outcome?"
Q1611_p2,893,12,12,MICRO,1,,"In operational terms, at epoch 9, how did the event shape the assignment outcome?"
Q1611_p3,894,12,12,MICRO,1,,"What is the reason behind this: At epoch 9, how did the event shape the assignment outcome?"
Q1611_p4,895,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 9, how did the event shape the assignment outcome?"
Q1616,896,12,12,MICRO,1,,"At epoch 10, how did the event reshape the assignment decision?"
Q1616_p1,897,12,12,MICRO,1,,"Can you explain this dispatch decision: At epoch 10, how did the event reshape the assignment decision?"
Q1616_p2,898,12,12,MICRO,1,,"In operational terms, at epoch 10, how did the event reshape the assignment decision?"
Q1616_p3,899,12,12,MICRO,1,,"What is the reason behind this: At epoch 10, how did the event reshape the assignment decision?"
Q1616_p4,900,12,12,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 10, how did the event reshape the assignment decision?"
Q1271,901,15,15,MICRO,1,,"At event epoch 4, how much does congestion affect assigned timing?"
Q1271_p1,902,15,15,MICRO,1,,"Can you explain this dispatch decision: At event epoch 4, how much does congestion affect assigned timing?"
Q1271_p2,903,15,15,MICRO,1,,"In operational terms, at event epoch 4, how much does congestion affect assigned timing?"
Q1271_p3,904,15,15,MICRO,1,,"What is the reason behind this: At event epoch 4, how much does congestion affect assigned timing?"
Q1271_p4,905,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: At event epoch 4, how much does congestion affect assigned timing?"
Q1276,906,15,15,MICRO,1,,How much delay does event congestion add to assigned timing at epoch 5?
Q1276_p1,907,15,15,MICRO,1,,Can you explain this dispatch decision: How much delay does event congestion add to assigned timing at epoch 5?
Q1276_p2,908,15,15,MICRO,1,,"In operational terms, how much delay does event congestion add to assigned timing at epoch 5?"
Q1276_p3,909,15,15,MICRO,1,,What is the reason behind this: How much delay does event congestion add to assigned timing at epoch 5?
Q1276_p4,910,15,15,MICRO,1,,Could you clarify the dispatch rationale here: How much delay does event congestion add to assigned timing at epoch 5?
Q1281,911,15,15,MICRO,1,,"At epoch 6 during the event, how much does congestion slow the assigned vehicle?"
Q1281_p1,912,15,15,MICRO,1,,"Can you explain this dispatch decision: At epoch 6 during the event, how much does congestion slow the assigned vehicle?"
Q1281_p2,913,15,15,MICRO,1,,"In operational terms, at epoch 6 during the event, how much does congestion slow the assigned vehicle?"
Q1281_p3,914,15,15,MICRO,1,,"What is the reason behind this: At epoch 6 during the event, how much does congestion slow the assigned vehicle?"
Q1281_p4,915,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6 during the event, how much does congestion slow the assigned vehicle?"
Q1286,916,15,15,MICRO,1,,How big is the congestion impact on assigned timing at event epoch 4?
Q1286_p1,917,15,15,MICRO,1,,Can you explain this dispatch decision: How big is the congestion impact on assigned timing at event epoch 4?
Q1286_p2,918,15,15,MICRO,1,,"In operational terms, how big is the congestion impact on assigned timing at event epoch 4?"
Q1286_p3,919,15,15,MICRO,1,,What is the reason behind this: How big is the congestion impact on assigned timing at event epoch 4?
Q1286_p4,920,15,15,MICRO,1,,Could you clarify the dispatch rationale here: How big is the congestion impact on assigned timing at event epoch 4?
Q1291,921,15,15,MICRO,1,,"During the event, how much extra time does congestion add at epoch 5?"
Q1291_p1,922,15,15,MICRO,1,,"Can you explain this dispatch decision: During the event, how much extra time does congestion add at epoch 5?"
Q1291_p2,923,15,15,MICRO,1,,"In operational terms, during the event, how much extra time does congestion add at epoch 5?"
Q1291_p3,924,15,15,MICRO,1,,"What is the reason behind this: During the event, how much extra time does congestion add at epoch 5?"
Q1291_p4,925,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, how much extra time does congestion add at epoch 5?"
Q1296,926,15,15,MICRO,1,,"At event epoch 6, how much does congestion lengthen the assigned vehicle's timing?"
Q1296_p1,927,15,15,MICRO,1,,"Can you explain this dispatch decision: At event epoch 6, how much does congestion lengthen the assigned vehicle's timing?"
Q1296_p2,928,15,15,MICRO,1,,"In operational terms, at event epoch 6, how much does congestion lengthen the assigned vehicle's timing?"
Q1296_p3,929,15,15,MICRO,1,,"What is the reason behind this: At event epoch 6, how much does congestion lengthen the assigned vehicle's timing?"
Q1296_p4,930,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: At event epoch 6, how much does congestion lengthen the assigned vehicle's timing?"
Q1301,931,15,15,MICRO,1,,How much does congestion from the event delay assigned timing at epoch 7?
Q1301_p1,932,15,15,MICRO,1,,Can you explain this dispatch decision: How much does congestion from the event delay assigned timing at epoch 7?
Q1301_p2,933,15,15,MICRO,1,,"In operational terms, how much does congestion from the event delay assigned timing at epoch 7?"
Q1301_p3,934,15,15,MICRO,1,,What is the reason behind this: How much does congestion from the event delay assigned timing at epoch 7?
Q1301_p4,935,15,15,MICRO,1,,Could you clarify the dispatch rationale here: How much does congestion from the event delay assigned timing at epoch 7?
Q1306,936,15,15,MICRO,1,,"During the event at epoch 8, how much does congestion push back assigned timing?"
Q1306_p1,937,15,15,MICRO,1,,"Can you explain this dispatch decision: During the event at epoch 8, how much does congestion push back assigned timing?"
Q1306_p2,938,15,15,MICRO,1,,"In operational terms, during the event at epoch 8, how much does congestion push back assigned timing?"
Q1306_p3,939,15,15,MICRO,1,,"What is the reason behind this: During the event at epoch 8, how much does congestion push back assigned timing?"
Q1306_p4,940,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: During the event at epoch 8, how much does congestion push back assigned timing?"
Q1311,941,15,15,MICRO,1,,"At event epoch 9, how much does traffic congestion affect the assigned vehicle's timing?"
Q1311_p1,942,15,15,MICRO,1,,"Can you explain this dispatch decision: At event epoch 9, how much does traffic congestion affect the assigned vehicle's timing?"
Q1311_p2,943,15,15,MICRO,1,,"In operational terms, at event epoch 9, how much does traffic congestion affect the assigned vehicle's timing?"
Q1311_p3,944,15,15,MICRO,1,,"What is the reason behind this: At event epoch 9, how much does traffic congestion affect the assigned vehicle's timing?"
Q1311_p4,945,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: At event epoch 9, how much does traffic congestion affect the assigned vehicle's timing?"
Q1316,946,15,15,MICRO,1,,How large is congestion's effect on assigned timing at event epoch 10?
Q1316_p1,947,15,15,MICRO,1,,Can you explain this dispatch decision: How large is congestion's effect on assigned timing at event epoch 10?
Q1316_p2,948,15,15,MICRO,1,,"In operational terms, how large is congestion's effect on assigned timing at event epoch 10?"
Q1316_p3,949,15,15,MICRO,1,,What is the reason behind this: How large is congestion's effect on assigned timing at event epoch 10?
Q1316_p4,950,15,15,MICRO,1,,Could you clarify the dispatch rationale here: How large is congestion's effect on assigned timing at event epoch 10?
Q1321,951,15,15,MICRO,1,,"At event epoch 4, how much does the event's congestion slow the assigned van?"
Q1321_p1,952,15,15,MICRO,1,,"Can you explain this dispatch decision: At event epoch 4, how much does the event's congestion slow the assigned van?"
Q1321_p2,953,15,15,MICRO,1,,"In operational terms, at event epoch 4, how much does the event's congestion slow the assigned van?"
Q1321_p3,954,15,15,MICRO,1,,"What is the reason behind this: At event epoch 4, how much does the event's congestion slow the assigned van?"
Q1321_p4,955,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: At event epoch 4, how much does the event's congestion slow the assigned van?"
Q1326,956,15,15,MICRO,1,,"During the event, how much does congestion extend assigned pickup/dropoff timing at epoch 5?"
Q1326_p1,957,15,15,MICRO,1,,"Can you explain this dispatch decision: During the event, how much does congestion extend assigned pickup/dropoff timing at epoch 5?"
Q1326_p2,958,15,15,MICRO,1,,"In operational terms, during the event, how much does congestion extend assigned pickup/dropoff timing at epoch 5?"
Q1326_p3,959,15,15,MICRO,1,,"What is the reason behind this: During the event, how much does congestion extend assigned pickup/dropoff timing at epoch 5?"
Q1326_p4,960,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, how much does congestion extend assigned pickup/dropoff timing at epoch 5?"
Q1331,961,15,15,MICRO,1,,How much of the assigned vehicle's delay comes from event congestion at epoch 6?
Q1331_p1,962,15,15,MICRO,1,,Can you explain this dispatch decision: How much of the assigned vehicle's delay comes from event congestion at epoch 6?
Q1331_p2,963,15,15,MICRO,1,,"In operational terms, how much of the assigned vehicle's delay comes from event congestion at epoch 6?"
Q1331_p3,964,15,15,MICRO,1,,What is the reason behind this: How much of the assigned vehicle's delay comes from event congestion at epoch 6?
Q1331_p4,965,15,15,MICRO,1,,Could you clarify the dispatch rationale here: How much of the assigned vehicle's delay comes from event congestion at epoch 6?
Q1336,966,15,15,SEQUENCE,1,,"At event epoch 4, how much does congestion hurt assigned timing?"
Q1336_p1,967,15,15,MICRO,1,,"Can you explain this dispatch decision: At event epoch 4, how much does congestion hurt assigned timing?"
Q1336_p2,968,15,15,MICRO,1,,"In operational terms, at event epoch 4, how much does congestion hurt assigned timing?"
Q1336_p3,969,15,15,MICRO,1,,"What is the reason behind this: At event epoch 4, how much does congestion hurt assigned timing?"
Q1336_p4,970,15,15,MICRO,1,,"Could you clarify the dispatch rationale here: At event epoch 4, how much does congestion hurt assigned timing?"
Q1341,971,15,15,MICRO,1,,"During the event at epoch 5, how much additional delay does congestion cause for the assigned vehicle?"
Q1341_p1,972,15,15,MICRO,1,,"Can you explain this dispatch decision: During the event at epoch 5, how much additional delay does congestion cause for the assigned vehicle?"
Q1341_p2,973,15,15,MICRO,1,,"In operational terms, during the event at epoch 5, how much additional delay does congestion cause for the assigned vehicle?"
Q1341_p3,974,15,15,MICRO,1,,"What is the reason behind this: During the event at epoch 5, how much additional delay does congestion cause for the assigned vehicle?"
